Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH0398,SCH418,Science,Advanced,9.528260219767096,27.493119070141155
TCH0399,SCH221,Science,Advanced,10.126657493982652,29.56428794830409
TCH0400,SCH059,Nepali,Basic,13.991557099906611,11.023173798239213
TCH0401,SCH261,Social Studies,Basic,8.387452659226925,15.0
TCH0402,SCH385,Science,Basic,6.4540681210429725,24.901052526223214
TCH0403,SCH170,Nepali,Advanced,8.389197640879262,34.96005727326448
TCH0404,SCH047,English,Advanced,5.729882829157361,25.386087431892342
TCH0405,SCH015,Science,Basic,5.158078028237526,10.88253391906401
TCH0406,SCH172,English,Basic,6.06705513822919,8.694105136341898
TCH0407,SCH228,English,Basic,7.228903303520611,19.627040073340194
TCH0408,SCH172,Science,Advanced,11.213352555144514,9.940407272559447
TCH0409,SCH247,Science,Basic,1.0,27.776761854664265
TCH0410,SCH107,Nepali,Basic,10.67416237342823,26.123705744874833
TCH0411,SCH170,Nepali,Basic,8.09603286110398,32.166876890611704
TCH0412,SCH141,Math,Basic,7.439048821169236,19.411311578787494
TCH0413,SCH429,Math,Basic,3.4641840515656854,30.61938217286226
TCH0414,SCH170,Science,Basic,4.7275852997900305,24.10018816973355
TCH0415,SCH164,Science,Basic,12.550864171118256,21.525053718005992
TCH0416,SCH323,Math,Advanced,7.356694726799541,23.329808924118133
TCH0417,SCH296,Social Studies,Basic,7.342586326630981,31.03832465163591
TCH0418,SCH401,Math,Basic,10.528163097410028,6.875473633706735
TCH0419,SCH451,Science,Basic,2.062804187558199,24.180451843730655
TCH0420,SCH152,Science,Advanced,19.642664686479318,9.617699947647232
TCH0421,SCH215,Social Studies,Advanced,9.053831624726413,20.732025826342976
TCH0422,SCH021,Science,Basic,2.819600870541538,20.61729331557658
TCH0423,SCH256,English,Basic,9.84310405252217,21.661894019666768
TCH0424,SCH034,Science,Basic,4.22537209651398,26.74979186094884
TCH0425,SCH324,Math,Basic,15.543623895086759,8.737661609483302
TCH0426,SCH448,English,Advanced,8.808339262687614,24.010202933068076
TCH0427,SCH191,Math,Basic,10.48528813398517,14.104984817506274
TCH0428,SCH336,Math,Advanced,10.417522448587174,9.552003325473802
TCH0429,SCH220,Science,Basic,1.0,15.0
TCH0430,SCH380,English,Basic,2.3609199655659836,10.706548875058163
TCH0431,SCH455,Science,Basic,11.902814908233307,8.559284163602474
TCH0432,SCH108,Social Studies,Basic,5.131599095482625,18.96217269483302
TCH0433,SCH213,Nepali,Advanced,9.892072433709396,23.459127500768755
TCH0434,SCH017,Science,Advanced,4.607416040910278,20.04393300124724
TCH0435,SCH281,Social Studies,Basic,8.588628763982673,31.559852668391898
TCH0436,SCH158,English,Basic,5.608645070434894,20.63589574902625
TCH0437,SCH179,Math,Basic,12.286377199940752,27.718897655469686
TCH0438,SCH220,English,Basic,11.89412442281845,23.560203678241162
TCH0439,SCH170,English,Advanced,6.568101348339403,22.326570199450142
TCH0440,SCH444,Nepali,Basic,4.613375004977868,22.1002647461118
TCH0441,SCH477,Social Studies,Advanced,12.82936729427877,12.869281752062268
TCH0442,SCH189,Math,Basic,14.090244414456691,28.00854481032715
TCH0443,SCH231,Nepali,Basic,5.8354211938983696,31.09994718250072
TCH0444,SCH271,Science,Basic,7.667284686448211,16.527849769061824
TCH0445,SCH191,Nepali,Basic,19.397383410104784,11.168293667716753
TCH0446,SCH401,Science,Advanced,22.628530411232884,5.0
TCH0447,SCH180,English,Advanced,2.336501177149089,15.46680203496999
TCH0448,SCH036,English,Basic,7.798110603862895,23.44450782861132
TCH0449,SCH252,Nepali,Basic,6.198747924486623,26.8681508501438
TCH0450,SCH036,English,Basic,1.829428088716253,24.535763269149896
TCH0451,SCH445,Science,Basic,8.883535974039692,20.631012169315657
TCH0452,SCH013,Social Studies,Basic,1.0,21.719893098538577
TCH0453,SCH158,English,Advanced,4.526900383342298,24.797029193570292
TCH0454,SCH129,Math,Basic,14.71682753481129,7.598169847070256
TCH0455,SCH255,Social Studies,Advanced,12.900294822190604,9.823879892648566
TCH0456,SCH138,Science,Basic,1.0,36.1789090340785
TCH0457,SCH152,Social Studies,Advanced,14.151820138301328,12.691261492989105
TCH0458,SCH063,Social Studies,Basic,2.4835231915408063,29.673757254678065
TCH0459,SCH408,Social Studies,Advanced,9.864614196580446,7.344047732397153
TCH0460,SCH339,Math,Basic,1.0,20.17979782559313
TCH0461,SCH064,Science,Basic,7.799933620097278,23.04883178490752
TCH0462,SCH308,Nepali,Basic,9.043904825330554,21.626213264846523
TCH0463,SCH066,Science,Basic,8.5904589945774,24.099289733989732
TCH0464,SCH499,Math,Basic,19.235556912788102,26.40064832265833
TCH0465,SCH345,Nepali,Basic,14.190490766735577,27.16725107620632
TCH0466,SCH228,English,Basic,8.651441450981189,28.464795004450156
TCH0467,SCH330,Nepali,Advanced,11.657542041244898,8.868716258620086
TCH0468,SCH096,Social Studies,Basic,8.48103879785459,17.433164093549006
TCH0469,SCH290,English,Basic,11.798582929887914,25.057913517846963
TCH0470,SCH179,Nepali,Basic,5.736875823971913,28.884217400132343
TCH0471,SCH111,Nepali,Basic,13.038208919426452,8.626177480481715
TCH0472,SCH134,English,Basic,3.9494105996945708,25.55626906772207
TCH0473,SCH317,Nepali,Basic,6.53822686727496,24.852459816528704
TCH0474,SCH333,Nepali,Advanced,8.631309276859643,9.292553780548179
TCH0475,SCH057,English,Advanced,6.620373760676813,8.837842861024452
TCH0476,SCH185,Nepali,Advanced,11.28066523721532,11.481017563829857
TCH0477,SCH215,Math,Advanced,1.4489014414399621,18.02644761584535
TCH0478,SCH372,Nepali,Basic,13.73433407093351,12.598309945573467
TCH0479,SCH273,Math,Basic,7.6800628531045385,31.491601401158448
TCH0480,SCH005,Social Studies,Basic,12.596971747190054,8.725202920293535
TCH0481,SCH137,English,Advanced,1.0,20.592788714063165
TCH0482,SCH122,Social Studies,Basic,7.104998638981201,31.038311520175196
TCH0483,SCH222,Math,Advanced,8.028721761497012,24.84748489438294
TCH0484,SCH402,Social Studies,Basic,5.5934712614630175,25.012565041147028
TCH0485,SCH312,Math,Advanced,10.695827535680207,10.568451418498782
TCH0486,SCH281,Math,Advanced,9.72506523980418,27.04703290228657
TCH0487,SCH241,Social Studies,Basic,10.036069113339252,29.85956273039738
TCH0488,SCH123,Science,Basic,12.854939189739746,23.726997171404523
TCH0489,SCH416,Math,Basic,4.212999046878757,27.833924662884975
TCH0490,SCH365,Nepali,Advanced,1.0,29.54649653830647
TCH0491,SCH296,Math,Basic,6.682649860537149,21.86988965608107
TCH0492,SCH214,Nepali,Advanced,16.330784821681096,8.238865327093858
TCH0493,SCH223,Social Studies,Advanced,10.584537516055208,8.74839025834534
TCH0494,SCH060,Social Studies,Basic,9.490781331050783,22.380066102825886
TCH0495,SCH132,Math,Basic,19.52406887559549,6.68670611184694
TCH0496,SCH457,Math,Basic,9.61857782704095,8.860070471198448
TCH0497,SCH090,Math,Basic,6.153682677988611,17.544044104446442
TCH0498,SCH063,Nepali,Advanced,10.6561870043591,24.498262508213074
TCH0499,SCH400,Nepali,Basic,7.358682903263478,23.87191272068674
TCH0500,SCH428,Math,Advanced,1.0,26.58196595263366
TCH0501,SCH180,Science,Advanced,17.22512904490599,9.343411052113304
TCH0502,SCH004,Science,Advanced,10.1579048977637,31.772280242199482
TCH0503,SCH025,Social Studies,Advanced,3.313709833746021,19.9016302153509
TCH0504,SCH011,Math,Basic,11.765359642900291,9.136732518390861
TCH0505,SCH167,English,Basic,12.510525728018692,19.054954192009347
TCH0506,SCH300,Social Studies,Advanced,15.659214415230748,8.926935765470963
TCH0507,SCH112,English,Basic,24.182372555386486,11.673758700074648
TCH0508,SCH152,English,Advanced,6.022209676044256,8.228638235474554
TCH0509,SCH260,English,Advanced,2.60894748494126,9.056458971794092
TCH0510,SCH420,Science,Advanced,1.0,17.400850835312404
TCH0511,SCH163,Social Studies,Basic,10.5279834818188,20.01739098678988
TCH0512,SCH479,Social Studies,Basic,4.215769061288606,21.3354560486272
TCH0513,SCH337,English,Basic,9.15128477534545,29.560029834101588
TCH0514,SCH487,Social Studies,Advanced,4.2404656698573655,9.240250680950899
TCH0515,SCH407,Math,Basic,6.69391792452075,27.383479118835353
TCH0516,SCH233,Math,Basic,13.846253039018887,18.163586818680862
TCH0517,SCH309,Science,Advanced,10.880351877859768,30.916098539110173
TCH0518,SCH175,Social Studies,Advanced,8.72872785304244,24.676042133144346
TCH0519,SCH397,English,Basic,7.856963592720545,20.321566569575353
TCH0520,SCH446,English,Basic,10.770719067548892,25.72515834343227
TCH0521,SCH286,Science,Basic,16.317509868258895,12.813849719506255
TCH0522,SCH306,Nepali,Basic,7.296962973916813,33.69818097501151
TCH0523,SCH375,Math,Basic,11.713016685339955,9.966661919863217
TCH0524,SCH458,Nepali,Basic,10.121105703337088,39.073517742592145
TCH0525,SCH025,Nepali,Basic,7.746353253255286,31.61209892365955
TCH0526,SCH041,Nepali,Basic,11.73501104901132,10.686705354076263
TCH0527,SCH487,English,Basic,11.574987709476568,10.852343235085794
TCH0528,SCH332,Social Studies,Advanced,15.281216639477224,19.982779132493935
TCH0529,SCH497,Social Studies,Advanced,2.367006348567654,19.66687818047819
TCH0530,SCH199,Nepali,Basic,6.895656051549795,24.567384738513184
TCH0531,SCH388,Math,Basic,10.627309388000945,13.124328770853154
TCH0532,SCH185,Social Studies,Basic,12.086909707722647,10.236369403907515
TCH0533,SCH441,Science,Advanced,8.21152176381993,10.008298157646838
TCH0534,SCH140,English,Basic,8.426291409165222,23.2154832831377
TCH0535,SCH208,English,Basic,7.615578863749586,24.834214345839367
TCH0536,SCH464,Science,Basic,8.466236341431822,30.433820274793398
TCH0537,SCH069,Math,Advanced,5.239877824490161,12.189247477153451
TCH0538,SCH490,Science,Advanced,1.0,31.742585411758782
TCH0539,SCH303,Social Studies,Basic,5.649916903321556,23.89982118870762
TCH0540,SCH272,Math,Basic,10.81591262387131,30.600370278088036
TCH0541,SCH007,Science,Advanced,13.148084347772317,12.16158622059441
TCH0542,SCH115,English,Basic,6.092168651061725,15.0
TCH0543,SCH152,Math,Advanced,12.389613246101968,9.542553604966301
TCH0544,SCH499,Science,Basic,7.685304381096436,25.183381999129377
TCH0545,SCH349,Science,Advanced,6.398852596985319,22.77396478884108
TCH0546,SCH363,Math,Basic,2.4902136216260136,18.035833335987633
TCH0547,SCH318,Nepali,Advanced,11.651844985269053,13.216634917201365
TCH0548,SCH400,Nepali,Advanced,5.586654960032819,25.785286197586387
TCH0549,SCH473,English,Advanced,6.438842078751817,9.668538993731683
TCH0550,SCH236,Math,Basic,9.507282369370584,34.59059782557281
TCH0551,SCH421,English,Basic,5.99569238352241,26.530203487530827
TCH0552,SCH382,English,Advanced,3.725697778508789,34.04906337133997
TCH0553,SCH148,Social Studies,Basic,9.8837000291999,24.26839116184763
TCH0554,SCH013,Social Studies,Basic,8.45623997762033,27.99235481270251
TCH0555,SCH322,Social Studies,Basic,4.959551896778288,27.464435016142
TCH0556,SCH166,Social Studies,Basic,6.408348758460645,25.088037360644453
TCH0557,SCH462,Social Studies,Basic,15.120395791222832,33.774176407134604
TCH0558,SCH105,Science,Advanced,6.9784268024757035,21.21845963458103
TCH0559,SCH268,Science,Advanced,4.541666285319027,21.947097737612424
TCH0560,SCH439,Nepali,Advanced,8.137498663492392,27.02470548427793
TCH0561,SCH363,Social Studies,Basic,10.498930820322261,25.30239921792378
TCH0562,SCH493,Nepali,Basic,4.554301242280034,12.650361318683007
TCH0563,SCH318,Science,Advanced,9.676488650787466,10.201804777462016
TCH0564,SCH475,Nepali,Advanced,7.622100967217811,19.631852040714797
TCH0565,SCH038,Nepali,Advanced,6.164103728043163,11.177103618212408
TCH0566,SCH451,English,Advanced,12.13851390598861,32.31389301919247
TCH0567,SCH218,Social Studies,Basic,1.0,27.574359049947578
TCH0568,SCH179,Math,Advanced,13.094868781439029,23.786582291723846
TCH0569,SCH323,Nepali,Basic,12.27134793975398,30.81289813463901
TCH0570,SCH336,Nepali,Basic,15.547951194006997,9.582474579313711
TCH0571,SCH212,Nepali,Advanced,10.076091053134295,21.1719139083613
TCH0572,SCH089,English,Advanced,1.0,17.926525562363118
TCH0573,SCH212,Social Studies,Basic,1.0,23.781323186974618
TCH0574,SCH438,English,Basic,9.247087823326378,22.86773181576843
TCH0575,SCH098,Nepali,Advanced,7.87944449203387,22.149325346626647
TCH0576,SCH270,Social Studies,Advanced,15.046052826142736,10.635854735802438
TCH0577,SCH144,Nepali,Advanced,1.2200940699086393,15.0
TCH0578,SCH459,Nepali,Basic,16.042626590913308,9.65982176995672
TCH0579,SCH086,Nepali,Advanced,7.583719923115296,32.016413810390205
TCH0580,SCH047,Science,Basic,7.232811420867028,26.344425788795448
TCH0581,SCH176,English,Advanced,19.583728554460247,5.0
TCH0582,SCH152,Science,Basic,8.767485747872103,8.301303747721494
TCH0583,SCH087,Nepali,Advanced,10.399351137069054,24.247765097424402
TCH0584,SCH281,Nepali,Basic,6.808740990127832,20.54402189773245
TCH0585,SCH039,Nepali,Advanced,3.150312518722364,30.853444173678074
TCH0586,SCH107,Social Studies,Basic,5.291839140199684,27.032202035852606
TCH0587,SCH089,Science,Advanced,1.8596373469429777,29.51947511054854
TCH0588,SCH364,Nepali,Basic,11.636615191993535,21.400292644944724
TCH0589,SCH021,Social Studies,Basic,1.0,29.12085319880514
TCH0590,SCH233,Nepali,Advanced,6.614122091916633,22.8837942172728
TCH0591,SCH417,English,Advanced,6.665883799369857,8.431646482497076
TCH0592,SCH430,Science,Basic,9.865694633916132,11.716888665432627
TCH0593,SCH391,Nepali,Basic,11.27519480086195,15.564393922621557
TCH0594,SCH324,English,Basic,17.897471616065374,8.442240764041594
TCH0595,SCH283,Science,Basic,6.730503910588247,17.72994139103832
TCH0596,SCH156,Math,Basic,17.755539383665507,9.299323476390898
TCH0597,SCH445,English,Basic,1.0,29.206496367554564
TCH0598,SCH139,Nepali,Basic,7.600161511962764,22.781012149844315
TCH0599,SCH215,Science,Advanced,2.4864575046205957,25.593217526147217
TCH0600,SCH056,English,Advanced,5.56679587335787,28.61007801760778
TCH0601,SCH202,Nepali,Advanced,7.658916555893444,10.235356685836832
TCH0602,SCH007,English,Advanced,5.401432820742017,7.407608940783612
TCH0603,SCH036,Social Studies,Advanced,5.194074644127129,30.94449547924976
TCH0604,SCH172,Nepali,Advanced,12.728548828166458,10.618252574449071
TCH0605,SCH355,Nepali,Basic,9.869715172638987,8.16858130585262
TCH0606,SCH136,English,Basic,4.046584000224701,30.695827527896427
TCH0607,SCH435,Science,Advanced,1.033025146176148,9.431081302612014
TCH0608,SCH315,Social Studies,Basic,9.98741473081406,17.10218669451519
TCH0609,SCH087,English,Advanced,3.685576129726695,26.86865038826756
TCH0610,SCH163,Science,Basic,12.123101230680021,16.933049718305995
TCH0611,SCH053,Math,Basic,9.64179564291427,24.712584024399245
TCH0612,SCH363,Social Studies,Advanced,7.049467937217584,21.014694114677482
TCH0613,SCH240,Social Studies,Basic,11.815254924827375,11.13336456897227
TCH0614,SCH242,Social Studies,Basic,6.280481789643098,20.05332127586867
TCH0615,SCH188,Math,Basic,5.78675673182851,30.745018117559365
TCH0616,SCH340,Math,Basic,10.237458420087252,9.359303398346135
TCH0617,SCH279,Science,Basic,3.7165624926413274,30.452625340219548
TCH0618,SCH096,Science,Basic,4.778571783713243,29.12184103336537
TCH0619,SCH302,Math,Basic,4.956261185774931,27.517475669048146
TCH0620,SCH347,Nepali,Advanced,12.933946786005176,19.68275169209232
TCH0621,SCH242,Science,Advanced,13.022062327355929,28.993129935068406
TCH0622,SCH159,Science,Basic,13.424746855058084,5.790450613365792
TCH0623,SCH358,Math,Basic,2.684562732482852,23.22090113522697
TCH0624,SCH113,English,Basic,14.906674106837205,23.31838646203416
TCH0625,SCH061,English,Basic,12.342191197270818,15.0
TCH0626,SCH033,Science,Basic,18.13636951065548,11.07879352233967
TCH0627,SCH237,Science,Advanced,14.054319889631119,9.499064472614538
TCH0628,SCH211,Social Studies,Basic,7.583354665455581,24.84241269613879
TCH0629,SCH081,Math,Basic,3.630133808276201,24.797711180909968
TCH0630,SCH470,Science,Basic,3.8605995131629345,23.626045433651647
TCH0631,SCH002,Nepali,Advanced,6.409229902836533,26.23157207560069
TCH0632,SCH319,English,Basic,10.510564404841077,10.448604791978077
TCH0633,SCH031,Math,Advanced,6.747017970629978,23.59584928407133
TCH0634,SCH378,Nepali,Basic,18.004208505497182,7.201583828644052
TCH0635,SCH448,Math,Basic,4.917062430518234,25.889805932088265
TCH0636,SCH165,Social Studies,Advanced,14.619258002783948,12.925078779918854
TCH0637,SCH442,Math,Basic,9.310973167642349,28.055586662929997
TCH0638,SCH341,Science,Basic,13.983819860485703,25.307262890155553
TCH0639,SCH109,Nepali,Advanced,8.537036926100098,11.020355660543878
TCH0640,SCH482,English,Basic,13.58780420384749,25.034121503357664
TCH0641,SCH178,Social Studies,Basic,4.084393575779466,17.706091694974738
TCH0642,SCH194,Nepali,Basic,8.405893651981012,19.698901520310777
TCH0643,SCH478,Social Studies,Advanced,7.073086855557307,19.089785254136714
TCH0644,SCH027,English,Advanced,12.569695019295356,10.09355135570208
TCH0645,SCH474,English,Basic,10.990171755749204,24.769080039376444
TCH0646,SCH418,Social Studies,Basic,2.8823399521456583,27.694249596875466
TCH0647,SCH069,Math,Advanced,5.2244007238285874,6.322533454472985
TCH0648,SCH150,English,Advanced,3.2341240904506225,10.754972813885937
TCH0649,SCH166,Math,Basic,1.0,26.22093602323747
TCH0650,SCH012,English,Basic,10.62769531720151,24.748837684302494
TCH0651,SCH295,Science,Basic,5.807166028065617,8.397813730489522
TCH0652,SCH016,English,Basic,10.289386370457645,9.723363692250356
TCH0653,SCH357,Nepali,Advanced,14.110988593633392,10.67564084463718
TCH0654,SCH433,Nepali,Basic,3.557273118964318,26.64224807988224
TCH0655,SCH292,English,Advanced,13.631931737511124,9.932293528596528
TCH0656,SCH380,Social Studies,Basic,11.61046241809157,8.979729159002469
TCH0657,SCH127,English,Basic,6.907722382653533,30.82068312639473
TCH0658,SCH242,Science,Basic,1.2780115633608986,20.907071349155956
TCH0659,SCH332,Social Studies,Advanced,8.839957088788289,21.43415466226759
TCH0660,SCH088,Math,Basic,2.0639919883753244,29.73292195318121
TCH0661,SCH088,Science,Basic,9.382019131747235,24.00649713024424
TCH0662,SCH145,Nepali,Advanced,16.334536997193265,9.376521417797132
TCH0663,SCH486,Nepali,Basic,3.4059476084228923,27.741952994410507
TCH0664,SCH489,English,Advanced,7.746460199463313,28.432196956467408
TCH0665,SCH316,Nepali,Advanced,4.091498360580102,27.532264668865828
TCH0666,SCH475,Science,Basic,12.530969927533942,29.306075497724812
TCH0667,SCH330,Science,Advanced,6.410283576091885,10.274856242011888
TCH0668,SCH442,English,Advanced,10.055556724818894,29.871035976367743
TCH0669,SCH202,Nepali,Advanced,10.318158509899561,12.16829883388939
TCH0670,SCH456,Nepali,Advanced,6.217503544931031,29.873288465483476
TCH0671,SCH419,Math,Basic,5.201641403018291,22.120903163068593
TCH0672,SCH234,Science,Advanced,11.877217680720912,27.784211239447483
TCH0673,SCH328,Math,Basic,1.0,26.07814411139083
TCH0674,SCH266,Science,Basic,8.581854581755069,23.815076952467248
TCH0675,SCH464,Social Studies,Basic,8.728751290057723,30.34907086012365
TCH0676,SCH237,Math,Basic,8.794118185922349,9.055989261511737
